textid	target	model	tokenizer	predicted	prob
87	0	midterm/gpt2model1	midterm/gpt2model1	Negative	0.5731070041656494
88	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8892156481742859
89	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7893156409263611
90	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7518616914749146
91	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8642075657844543
92	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.80588698387146
93	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7968454957008362
94	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8278900980949402
95	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8234166502952576
96	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7910691499710083
97	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.5302958488464355
98	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8488950133323669
99	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9009312987327576
100	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8717760443687439
101	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8679559230804443
102	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8358582258224487
103	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.6950981616973877
104	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9079031348228455
105	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9096466898918152
106	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8030291795730591
107	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9387163519859314
108	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8380498290061951
109	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7181184887886047
110	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.664095938205719
111	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7363728880882263
112	0	midterm/gpt2model1	midterm/gpt2model1	Negative	0.5545852780342102
113	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8554551601409912
114	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8553297519683838
115	0	midterm/gpt2model1	midterm/gpt2model1	Negative	0.6757448315620422
116	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7205175161361694
117	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8756788969039917
118	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.6305904388427734
119	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9218859672546387
120	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9460466504096985
121	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9233644008636475
122	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.594344973564148
123	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9207286834716797
124	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7139970660209656
125	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7171706557273865
126	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8771039247512817
127	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9747534990310669
128	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8773878812789917
129	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9513859748840332
130	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8951923847198486
131	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8216084837913513
132	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9273525476455688
133	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8383867740631104
134	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9353423118591309
135	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9467123746871948
136	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.541368305683136
137	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9688564538955688
138	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8232777714729309
139	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8734448552131653
140	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7675545811653137
141	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9463579654693604
142	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.947691798210144
143	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9249130487442017
144	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.87645024061203
145	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.900158703327179
146	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8363448977470398
147	0	midterm/gpt2model1	midterm/gpt2model1	Negative	0.5359167456626892
148	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9212008714675903
149	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.876693844795227
150	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8579167723655701
151	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.942216694355011
152	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.928614616394043
153	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9668766260147095
154	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.5466655492782593
155	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8142496347427368
156	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7507742643356323
157	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8881688117980957
158	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8331708908081055
159	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.892688512802124
160	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7748709321022034
161	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.6791723370552063
162	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.6946155428886414
163	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9463401436805725
164	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9479472637176514
165	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.5108273029327393
166	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.5754659175872803
167	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9499255418777466
168	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.911327064037323
169	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9318442344665527
170	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9397222995758057
171	0	midterm/gpt2model1	midterm/gpt2model1	Negative	0.8363864421844482
172	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9558496475219727
173	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.6779120564460754
174	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.708855152130127
175	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8648791313171387
176	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.561432421207428
177	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9562110304832458
178	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.938849925994873
179	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8804225325584412
180	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.5524286031723022
181	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.910295844078064
182	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8893336057662964
183	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9366322755813599
184	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.920071542263031
185	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9632631540298462
186	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9690625667572021
187	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9259815812110901
188	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.788006603717804
189	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.762261152267456
190	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9232614040374756
191	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7289965152740479
192	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.6251107454299927
193	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7718223333358765
194	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9213755130767822
195	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7846242785453796
196	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9744181632995605
197	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8639588952064514
198	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9752718806266785
199	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9685967564582825
200	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9090858697891235
201	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9248540997505188
202	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8126855492591858
203	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.6718525290489197
204	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.970664381980896
205	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9675797820091248
206	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9130845069885254
207	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.86634761095047
208	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.6575964093208313
209	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8873751759529114
210	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7747242450714111
211	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.781658411026001
212	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9079093933105469
213	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7687305212020874
214	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8884767889976501
215	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.6637492775917053
216	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9670568704605103
217	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9376717209815979
218	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8072558641433716
219	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8226048946380615
220	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8946229219436646
221	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.5729222893714905
222	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9218987226486206
223	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.5451979041099548
224	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.5809780359268188
225	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.6163849830627441
226	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.874457061290741
227	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.708901047706604
228	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8409432172775269
229	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9102029800415039
230	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.6390548944473267
231	0	midterm/gpt2model1	midterm/gpt2model1	Negative	0.5548738241195679
232	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9331908822059631
233	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9113878607749939
234	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9700751900672913
235	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8804022073745728
236	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.907771646976471
237	0	midterm/gpt2model1	midterm/gpt2model1	Negative	0.6512889266014099
238	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7535066604614258
239	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9524421691894531
240	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9540313482284546
241	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8419007062911987
242	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9533279538154602
243	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9308041334152222
244	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8868752717971802
245	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9481972455978394
246	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8825958967208862
247	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.5941893458366394
248	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8856873512268066
249	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.6983965039253235
250	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9107012152671814
251	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9641833305358887
252	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8411867618560791
253	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.6487146615982056
254	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9379369616508484
255	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9489338994026184
256	0	midterm/gpt2model1	midterm/gpt2model1	Negative	0.598853349685669
257	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.865278959274292
258	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.6654160022735596
259	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9296223521232605
260	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.744002640247345
261	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9574000239372253
262	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9122225642204285
263	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7026025056838989
264	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8834498524665833
265	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8874704837799072
266	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.885513186454773
267	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7765394449234009
268	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8215295672416687
269	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8177115321159363
270	0	midterm/gpt2model1	midterm/gpt2model1	Negative	0.8166287541389465
271	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.6370522379875183
272	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.6075811386108398
273	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7631609439849854
274	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.6455785632133484
275	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.5812035202980042
276	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8927339315414429
277	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8061985969543457
278	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7795860767364502
279	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.6274686455726624
280	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8609539270401001
281	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8832036256790161
282	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.5420619249343872
283	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8411501049995422
284	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9049599766731262
285	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7838800549507141
286	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8466784954071045
287	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9259871244430542
288	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9252906441688538
289	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.5788816213607788
290	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9312730431556702
291	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8005385994911194
292	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8391113877296448
293	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8427430391311646
294	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9465134739875793
295	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9686793088912964
296	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9360073208808899
297	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8649716973304749
298	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.6410517692565918
299	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7624824643135071
300	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9085447192192078
301	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7581564784049988
302	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.680282473564148
303	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8428173065185547
304	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8662787675857544
305	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7298552393913269
306	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8410812616348267
307	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7461153864860535
308	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9549175500869751
309	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8612484335899353
310	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.5057148337364197
311	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8201053142547607
312	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.6524617075920105
313	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9224205613136292
314	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9351474046707153
315	1	midterm/gpt2model1	midterm/gpt2model1	Negative	0.5753485560417175
316	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.837164044380188
317	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7857751846313477
318	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9448221325874329
319	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7482439875602722
320	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9121642112731934
321	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8921017050743103
322	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.897831380367279
323	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8621962070465088
324	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.844940721988678
325	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9215699434280396
326	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9156190752983093
327	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8907402753829956
328	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8027096390724182
329	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8394666314125061
330	0	midterm/gpt2model1	midterm/gpt2model1	Negative	0.7120053768157959
331	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.6313546895980835
332	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9066851139068604
333	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8272799849510193
334	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7742380499839783
335	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7921812534332275
336	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8255192637443542
337	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.863372802734375
338	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8369421362876892
339	0	midterm/gpt2model1	midterm/gpt2model1	Negative	0.6065912246704102
340	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9598329663276672
341	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9598265886306763
342	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8835068941116333
343	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.708483874797821
344	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9747733473777771
345	0	midterm/gpt2model1	midterm/gpt2model1	Negative	0.5439974069595337
346	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8188186287879944
347	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9300852417945862
348	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8265451192855835
349	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8947959542274475
350	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8765121698379517
351	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7748841643333435
352	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7733012437820435
353	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8904485702514648
354	0	midterm/gpt2model1	midterm/gpt2model1	Positive	0.7625264525413513
355	0	midterm/gpt2model1	midterm/gpt2model1	Negative	0.5080344676971436
356	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.9615281224250793
357	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8861443996429443
358	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8910888433456421
359	1	midterm/gpt2model1	midterm/gpt2model1	Positive	0.8545851707458496
